Temperatura ambiente,Tarifa da energia elétrica,IQB 1,IQB 2,IQB 3,IQB 4,IQB 5,IQB 6,IQB 7,IQB médio,IQB total,Recompensa total,Custo elétrico total,Custo de gás total,Custo de água total
19.0,1.0,0.0071544952424956,0.4691828103290324,1.0,1.0,1.0,1.0,1.0,0.7823339007959326,5.476337305571528,25.67509545241745,0.3721666666666667,0.624836879432624,0.3374208626742325
19.0,1.25,0.0071544952424956,0.5008257566791543,1.0,1.0,1.0,1.0,1.0,0.7868543217030928,5.50798025192165,25.629719660677544,0.4743750000000001,0.6248368794326241,0.3365947194980786
19.0,1.5,0.0071544952424956,0.4658282330578546,1.0,1.0,1.0,1.0,1.0,0.7818546754714786,5.47298272830035,25.31812532996059,0.539,0.630595744680851,0.3381925668603092
19.0,1.75,0.0071544952424956,0.5008257566791543,1.0,1.0,1.0,1.0,1.0,0.7868543217030928,5.50798025192165,25.263052994010884,0.6577083333333335,0.6248368794326241,0.3365947194980786
19.0,2.0,0.0071544952424956,0.5076312754856894,0.9958616561823072,1.0,1.0,1.0,1.0,0.7872353467014989,5.510647426910492,25.09665726643888,0.7443333333333336,0.6301843971631206,0.3377288042837911
19.0,2.25,0.0071544952424956,0.4675604289828301,1.0,0.9957470942356136,1.0,1.0,1.0,0.7814945740658484,5.470462018460939,24.74594750312183,0.8167500000000001,0.6326524822695034,0.3402101069133637
20.0,1.0,0.0171410231322989,0.5308942040687447,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,26.185252927308863,0.3080000000000001,0.6071489361702127,0.3317742725261412
20.0,1.25,0.0171410231322989,0.5308942040687444,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,26.005526478201794,0.3964583333333334,0.6079716312056737,0.3337613599310839
20.0,1.5,0.0171410231322989,0.5308942040687447,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,25.84694314486846,0.4757499999999999,0.6079716312056737,0.3337613599310839
20.0,1.75,0.0171410231322989,0.5308942040687444,0.9950998257203844,1.0,1.0,1.0,1.0,0.7918764361316325,5.543135052921428,25.540089627034348,0.6192083333333335,0.6013900709219857,0.3357788999841383
20.0,2.0,0.0171410231322989,0.5339154808958447,1.0,1.0,1.0,1.0,1.0,0.7930080720040206,5.551056504028144,25.279287789335008,0.7773333333333335,0.5886382978723403,0.3326897662667016
20.0,2.25,0.0171410231322989,0.5317098552662431,0.9953254109146056,0.9955491625092336,1.0,1.0,1.0,0.7913893502603402,5.539725451822381,25.34832549992577,0.6971250000000003,0.6182553191489362,0.3377964400371929
21.0,1.0,0.0370451032618732,0.4973830782592995,0.9500534227180872,1.0,1.0,1.0,0.9825938887051542,0.7810107847063449,5.467075492944415,25.614153648759327,0.4491666666666667,0.5113049645390071,0.311585518090405
21.0,1.25,0.0370451032618732,0.6085163075355962,0.9494677970702404,1.0,1.0,1.0,1.0,0.7992898868382443,5.59502920786771,26.36899820151452,0.3666666666666667,0.5581985815602837,0.3146159229304142
21.0,1.5,0.0370451032618732,0.6085163069205606,0.9491516798213476,1.0,1.0,1.0,1.0,0.7992447271433972,5.594713090003781,26.227707120534618,0.4344999999999999,0.5602553191489361,0.316603010335357
21.0,1.75,0.0370451032618732,0.6085163062732639,1.0,1.0,1.0,1.0,1.0,0.8065087727907339,5.645561409535137,26.192103668367523,0.5710833333333334,0.5672482269503546,0.3262884856911462
21.0,2.0,0.0370451032618732,0.6085163053457273,1.0,0.9829483468974942,1.0,1.0,1.0,0.8040728222150134,5.628509755505094,26.161259233845644,0.5500000000000003,0.5647801418439716,0.3165094018358577
21.0,2.25,0.0370451032618732,0.6087449634718903,0.989156910787168,1.0,1.0,1.0,1.0,0.804992425360133,5.634946977520931,26.018422294168246,0.6270000000000002,0.5779432624113475,0.3243693310250616
22.0,1.0,0.0722206188120269,0.7373705486868939,1.0,1.0,1.0,1.0,1.0,0.8299415953569886,5.809591167498921,27.69282575184974,0.253,0.5368085106382977,0.3123215750065658
22.0,1.25,0.0722206188120269,0.7373627657510521,0.9759798408165844,1.0,1.0,1.0,1.0,0.8265090321970947,5.785563225379663,27.4627835559291,0.3254166666666667,0.5154184397163121,0.29878079791957
22.0,1.5,0.0722206188120269,0.5371536434362195,1.0,1.0,1.0,1.0,1.0,0.8013391803211781,5.609374262248247,26.07657997905931,0.5692500000000001,0.5125390070921986,0.3192523250897252
22.0,1.75,0.0722206188120269,0.7372447103644867,1.0,1.0,1.0,1.0,1.0,0.8299236184537876,5.809465329176513,27.268344247864647,0.4716249999999999,0.5273475177304965,0.3083848802874267
22.0,2.0,0.0722206188120269,0.7410542376944523,1.0,1.0,1.0,1.0,1.0,0.8304678366437829,5.81327485650648,27.192272644102303,0.5243333333333335,0.522822695035461,0.3026122767279659
22.0,2.25,0.0722206188120269,0.7618550381233912,1.0,1.0,1.0,1.0,1.0,0.8334393795622026,5.834075656935418,27.29779525910017,0.5321250000000002,0.515418439716312,0.29291458586061
23.0,1.0,0.1270070789634187,0.8806251808603132,1.0,1.0,1.0,1.0,1.0,0.8582331799748187,6.007632259823732,28.787196252807213,0.2291666666666666,0.4960851063829786,0.2965466065951336
23.0,1.25,0.1270070789634187,0.9094679726384278,1.0,1.0,1.0,1.0,1.0,0.8623535788002638,6.036475051601847,28.92472854472492,0.240625,0.4915602836879431,0.2848364295963704
23.0,1.5,0.1270070789634187,0.9094681064634504,1.0,1.0,0.9915989103395968,1.0,1.0,0.8611534422523522,6.028074095766466,28.73631627176768,0.3244999999999999,0.4759290780141844,0.2791251290504667
23.0,1.75,0.1270070789634187,0.909467930319688,1.0,1.0,1.0,1.0,1.0,0.8623535727547296,6.036475009283107,28.560166331887235,0.4234999999999999,0.4845673758865247,0.2906413386417733
23.0,2.0,0.1270070789634187,0.9094681064634504,0.9357308119756256,1.0,1.0,1.0,1.0,0.8531722853432135,5.972205997402495,28.305969071235783,0.3849999999999999,0.4960851063829787,0.2889758093937082
23.0,2.25,0.1270070789634187,0.9094678493043112,1.0,1.0,1.0,1.0,1.0,0.8623535611811042,6.0364749282677295,28.49133179068768,0.4619999999999999,0.4841560283687943,0.2828868222821741
24.0,1.0,0.2014795523228367,0.963577915620223,1.0,1.0,1.0,1.0,1.0,0.880722495420437,6.165057467943059,29.59229376800016,0.2658333333333333,0.4265673758865247,0.27475952916195
24.0,1.25,0.2014795523228367,0.9579606442253354,1.0,1.0,1.0,1.0,1.0,0.8799200280783104,6.159440196548172,29.48438292545201,0.3254166666666667,0.4064113475177304,0.2555733764377826
24.0,1.5,0.2014795523228367,0.963577715178452,1.0,1.0,1.0,1.0,1.0,0.8807224667858984,6.165057267501289,29.519461539459403,0.2887499999999998,0.4516595744680851,0.2766652235789603
24.0,1.75,0.2014795523228367,0.9620466660215392,0.9948977157846934,1.0,1.0,1.0,1.0,0.8797748477327242,6.158423934129069,29.24106617837397,0.4202916666666666,0.4356170212765957,0.2748531376614492
24.0,2.0,0.1828619928792585,0.9782408606153932,1.0,1.0,1.0,1.0,1.0,0.8801575504992359,6.161102853494652,29.38699698383018,0.3519999999999999,0.4454893617021276,0.2690279219409512
24.0,2.25,0.1961803588313513,0.9581450259625958,0.914038136433568,0.9944963746646416,1.0,1.0,1.0,0.8661228422703081,6.0628598958921565,28.70183022676173,0.441375,0.453304964539007,0.2764142881600402
25.0,1.0,0.2307521295578645,0.952143065073031,1.0,1.0,1.0,1.0,1.0,0.8832707420901279,6.182895194630896,29.89080478637593,0.1833333333333333,0.4006524822695035,0.2563520378423782
25.0,1.25,0.2779597284676215,0.949127452849196,0.9764842549688684,0.9972888179866204,1.0,1.0,1.0,0.8858371791817581,6.200860254272307,29.73197050506422,0.3070833333333334,0.395304964539007,0.2628591350916396
25.0,1.5,0.2883170684617849,0.9541727153701676,1.0,1.0,1.0,1.0,1.0,0.8917842548331362,6.242489783831953,29.974326014415418,0.2914999999999998,0.399418439716312,0.2557044650280282
25.0,1.75,0.2341095716610786,0.992056431314288,1.0,0.8932856099487212,0.9956994735970548,1.0,1.0,0.8735930123601633,6.115151086521143,29.354193142475385,0.2662916666666666,0.4228652482269503,0.2661137085700459
25.0,2.0,0.2883170684617849,0.95420978222471,1.0,1.0,1.0,1.0,1.0,0.8917895500980707,6.242526850686495,29.786688653652668,0.3849999999999999,0.400241134751773,0.2557044650280282
25.0,2.25,0.2341095716610786,0.992056431314288,0.9799938353411486,1.0,1.0,1.0,1.0,0.8865942626166451,6.206159838316515,29.641258207905395,0.3629999999999999,0.4072340425531914,0.2563069411239904
26.0,1.0,0.3717195867046767,0.939165957913712,0.9970364532499748,0.993663030433711,0.993892637775678,0.9939413652297694,0.9939493625618316,0.8976240562670507,6.283368393869354,30.422765054150613,0.1924999999999999,0.3632198581560283,0.2458570570401271
26.0,1.25,0.3720182377873581,0.9662176391387592,0.9974225700245384,0.9923408709855388,0.9984747402157002,0.998562402938511,0.9933283388637068,0.9026235428505875,6.318364799954113,30.482649163567725,0.240625,0.3726808510638297,0.2552439851390059
26.0,1.5,0.2930063194684125,0.9183227635882388,0.9971826288064778,0.993691530824964,0.9989650689330972,0.9939076161401096,0.9939440446242696,0.8841457103407956,6.1890199723855694,29.92640362768771,0.19525,0.3804964539007091,0.2476997803394322
26.0,1.75,0.3718292470526694,0.9389102909946584,0.997023778519705,0.9936719726049388,0.9938463022828938,0.9938991026194764,0.9939396764930803,0.8975886243667747,6.283120370567422,30.13015723757495,0.3368749999999998,0.3656879432624113,0.2460066719997505
26.0,2.0,0.3718292470526694,0.990449316833678,0.9909921924951264,0.993737567347062,0.9938796817309492,0.9939255056987576,0.99395055820664,0.9041091527664118,6.328764069364882,30.2674158146206,0.3849999999999999,0.3623971631205673,0.244007369083241
26.0,2.25,0.3718292470526694,0.9905355099478756,0.9935077297538468,0.9804228546553714,0.9931843843658592,0.9982889141757628,0.9982729739485556,0.9037202305571344,6.326041613899941,30.014742836612907,0.499125,0.3640425531914893,0.2531726796953067
27.0,1.0,0.4377690935260421,0.9779451567136964,0.9845900802706896,0.9856932350322188,0.9861501373906104,0.9863423027227676,0.9864563427249226,0.906420906911564,6.344946348380947,30.77364734541801,0.1924999999999999,0.3286666666666666,0.2374177298200596
27.0,1.25,0.4377690935260421,0.9780099371626272,0.9846104598995896,0.9856425974652908,0.9823008499257432,0.9234179652384976,0.9865023842073636,0.896893326775022,6.278253287425154,30.223737122832475,0.2979166666666667,0.3249645390070921,0.2467314419528688
27.0,1.5,0.4377690935260421,0.9780034379709835,0.9485172498645223,0.9697432004592044,0.985363797876788,0.9860881429490947,0.9862921092735378,0.8988252902743105,6.291777031920173,30.21808065948083,0.3327499999999999,0.3286666666666666,0.2466378334533696
27.0,1.75,0.4377690935260421,0.9780751170247648,0.9845525190327852,0.9856742107067116,0.9861206244825071,0.9863456393906612,0.9864553570754302,0.9064275087484146,6.344992561238902,30.485128409707787,0.3368749999999998,0.3286666666666666,0.2374177298200596
27.0,2.0,0.4511848023446044,0.9778819421064516,0.8310717340656141,0.9676604123651872,0.9698499005627026,0.9792273126234248,0.955405260064719,0.8760401948761006,6.132281364132704,29.20338192666175,0.4289999999999999,0.3426524822695035,0.2573724117322655
27.0,2.25,0.363826942548649,0.9725808426041443,0.9843307517055888,0.9856530725793484,0.9861079662162782,0.9863316801458836,0.9564708576906836,0.890757444784368,6.235302113490576,29.995754490286227,0.2969999999999999,0.3442978723404254,0.2424582048262237
28.0,1.0,0.5088351621428947,0.9647845351444037,0.96799343255433,0.967971697283458,0.968417386192274,0.96879801216211,0.9688696811858816,0.9022385580950504,6.315669906665352,30.676036351436803,0.1924999999999999,0.293290780141844,0.2240224017481139
28.0,1.25,0.508835162136399,0.9650671835689472,0.9679046720884344,0.9679756484201611,0.9692901936794918,0.969666168211726,0.9200935549673266,0.8955475118674981,6.268832583072487,30.33940739292405,0.240625,0.2974042553191489,0.2261012671192332
28.0,1.5,0.3916964572277024,0.9310187568883168,0.9674475615894984,0.967706380341158,0.9683147972234876,0.9686384837252,0.9688974762578626,0.8805314161790322,6.163719913253225,30.06883397145164,0.09625,0.3278439716312057,0.2294216231832843
28.0,1.75,0.4682803800194045,0.9623015026802012,0.9677137519659303,0.9678821992675086,0.9683770001413772,0.9687698737052328,0.9688547223599604,0.8960256328770878,6.272179430139615,30.19116622761748,0.3176249999999999,0.3019290780141844,0.2325518450664145
28.0,2.0,0.459367565028038,0.9779249137760216,0.9140447232968468,0.9669242622085298,0.9683005457317422,0.9685270237329604,0.968837184860738,0.8891323169478396,6.223926218634877,29.94178302089739,0.3153333333333332,0.3097446808510637,0.2374367247592615
28.0,2.25,0.4706516110435338,0.9622788237426452,0.9677530372771168,0.9677929731283728,0.9693523048095812,0.9689363308018568,0.96959718920288,0.8966231814294269,6.276362270005988,29.993118135846377,0.433125,0.2937021276595744,0.2287410865239837
29.0,1.0,0.4888689606966589,0.983319362786207,0.9876061589164484,0.9235621851558706,0.9450949971083074,0.947705088203579,0.9488793893408812,0.889290877458279,6.225036142207952,30.23175385426993,0.1924999999999999,0.2702553191489361,0.2381715376208955
29.0,1.25,0.4838318287731464,0.934720448433784,0.9371004285095166,0.9479099966619914,0.9409634165394296,0.949253882903191,0.9418237856146754,0.8765148267765335,6.135603787435734,29.80006967232304,0.1856249999999999,0.2793049645390071,0.2273943003166277
29.0,1.5,0.4643159791613234,0.9167961818267056,0.9367001330503544,0.9476665963213547,0.9408590313958486,0.9491508027075488,0.9418271137237388,0.8710451197409821,6.097315838186875,29.859785321702013,0.05225,0.3023404255319148,0.2199534437004441
29.0,1.75,0.4843691149431742,0.9440832942964515,0.9461194952278152,0.9401186477349812,0.8176233669500751,0.9415879191165236,0.9495545768116188,0.8604937735829485,6.02345641508064,28.923646155616105,0.3432916666666666,0.2719007092198581,0.2351518772339065
29.0,2.0,0.4900332480893023,0.9846148515367386,1.0,0.8793582034716904,0.9071354941379748,0.9265165066633756,0.9438787275561342,0.8759338616364595,6.131537031455216,29.30331934328312,0.4143333333333333,0.2719007092198581,0.2537984381064309
29.0,2.25,0.4702500939037032,0.9461547174025998,0.946401947050963,0.9400871609241576,0.9489127769134168,0.941547659181869,0.9493798116365442,0.8775334524304649,6.142734167013254,29.41994683016328,0.400125,0.2690212765957447,0.2244527283072416
30.0,1.0,0.528372504614242,0.9074110085675036,0.9145078776894172,0.9174666479081084,0.918346421816438,0.9187360475671208,0.9189779681829268,0.8605454966208226,6.023818476345758,29.482563550261368,0.0806666666666667,0.2607943262411347,0.2144011718929481
30.0,1.25,0.5044573479253958,0.9240300783790896,0.9134493289554678,0.9165037370674748,0.9181250091757042,0.9186842011768928,0.9190898098329738,0.8591913589304284,6.014339512512999,29.30529209257024,0.15125,0.2505106382978723,0.2133948316968836
30.0,1.5,0.5373260896838076,0.9152361377641236,0.9144609296389296,0.917021456102052,0.918190552484222,0.9188356983318468,0.919228371001058,0.8628998907151484,6.040299235006039,29.53484075956252,0.09625,0.2624397163120567,0.2117156991556266
30.0,1.75,0.5062484146912091,0.925745989818039,0.9132909946837244,0.9166832143368744,0.9182932539743616,0.9185357969652816,0.9190447380347468,0.8596917717863196,6.017842402504237,29.208223209193093,0.2085416666666666,0.2505106382978723,0.2133948316968836
30.0,2.0,0.5457876987478057,0.9140847842285024,0.9147174964460462,0.9171608083997674,0.9183930800237708,0.9188242468944976,0.9192242387904824,0.8640274790758389,6.048192353530872,29.52587794585106,0.1209999999999999,0.2624397163120567,0.2106441054912444
30.0,2.25,0.5549932420470548,0.9145389144615682,0.914706808670383,0.9173566526172992,0.9181643081068268,0.9190260302213336,0.91894164125788,0.8653896567689064,6.057727597382345,29.55187053750656,0.1319999999999999,0.2632624113475177,0.2095050380576526
15.0,1.0,7.746603025694917e-05,0.1077595773606856,0.8224852997383277,0.9551971666054064,0.9506447700955224,0.9510369422542032,0.9564872291229216,0.6776697787439033,4.743688451207324,21.49247126910587,0.5426666666666669,0.7626382978723403,0.3779993557250742
15.0,1.25,7.746603025694917e-05,0.1196260670273321,0.7935053181250349,0.955163480610333,0.950714635566725,0.9509583769233724,0.9563718603347408,0.6752024578025422,4.726417204617795,21.091322729916804,0.6966666666666668,0.7642836879432624,0.3831462718955729
15.0,1.5,7.746603025694917e-05,0.1077595773606856,0.8224853932316938,0.9551076652170554,0.9506268986818296,0.9510106442884227,0.9564623878839718,0.6776471475277023,4.743530032693916,20.94901250987217,0.8140000000000001,0.7626382978723404,0.3779993557250742
15.0,1.75,7.746603025694917e-05,0.1077595773606856,0.8224835458643972,0.9550433838587136,0.9506797841915928,0.950964939113514,0.951184262916342,0.6768847084765002,4.738192959335501,20.63281431113884,0.9560833333333334,0.7659290780141843,0.3800547408578285
15.0,2.0,7.746603025694917e-05,0.121676650682998,0.7636876294242927,0.9552198664267502,0.95062111572646,0.950996008534601,0.9511579419809604,0.6704909541151884,4.693436678806319,20.091507716703426,1.1073333333333335,0.7733333333333332,0.3876756773281692
15.0,2.25,7.746603025694917e-05,0.1057451243871719,0.8227721515037512,0.9548997655266556,0.9506009793602728,0.9509941947247164,0.9511452427560236,0.6766049891841212,4.736234924288848,20.09414461173461,1.221,0.7655177304964538,0.3795122792131737
16.0,1.0,0.0002803004114778,0.1952152604017081,0.8806889473193174,0.968125977234772,0.9681995022656836,0.9683575186009318,0.9684321193538789,0.7070428036553957,4.94929962558777,22.625352836093683,0.5096666666666668,0.730141843971631,0.3716701145401997
16.0,1.25,0.0002803004114778,0.1891067392684067,0.9102740356341128,0.9681660380123828,0.9682390302739012,0.968340377906032,0.9684417509985216,0.7104068960721193,4.972848272504835,22.52305190341419,0.6233333333333335,0.7272624113475176,0.3672603810958009
16.0,1.5,0.0002803004114778,0.1961752628126884,0.8813390311044226,0.9680719001931553,0.9682073624139634,0.9683244451018724,0.9684340986332102,0.7072617715243986,4.95083240067079,22.12256095595618,0.7645000000000001,0.7305531914893616,0.3720478559084079
16.0,1.75,0.0002803004114778,0.1891067392684067,0.9100021748502902,0.9680289714309596,0.9681883334350788,0.9683075391469318,0.9684356300175035,0.7103356697943785,4.972349688560649,22.0274862886578,0.8694583333333334,0.7280851063829786,0.3672603810958009
16.0,2.0,0.0002803004114778,0.1875623830392302,0.9100834715113292,0.96794481093072,0.968164070885496,0.9683265384444008,0.9684072277048535,0.7101098289896439,4.970768802927507,21.78641461169201,0.9863333333333336,0.7280851063829786,0.3666776298958844
16.0,2.25,0.0002803004114778,0.1875623830392302,0.9100851513472412,0.967986124365942,0.9681844264957062,0.9683526563656958,0.968427150601114,0.7101254560894867,4.970878192626407,21.539966879335445,1.109625,0.728496453900709,0.3666776298958844
17.0,1.0,0.0009148976169231,0.2946956444330095,0.9759802578445412,0.98115526304342,0.9763191193688204,0.9764421836020638,0.97650522450157,0.7402875129157641,5.1820125904103485,23.95195806464731,0.4510000000000001,0.6976453900709219,0.3584594973335057
17.0,1.25,0.0009148976169231,0.294117405553055,0.9603813492636248,0.9764061692357284,0.9764361221315584,0.9764955869587464,0.9765295375547902,0.7373258669020608,5.161281068314426,23.601737754362176,0.5683333333333335,0.7038156028368794,0.364185317706413
17.0,1.5,0.0009148976169231,0.294117405553055,0.970789364697254,0.97643716994186,0.9764451902829836,0.976496385702369,0.9765307861966768,0.7388187428558746,5.171731199991122,23.437912592204643,0.6792500000000001,0.7001134751773049,0.3621299325736587
17.0,1.75,0.0005044930332668,0.2481167591620499,0.9583088269021742,0.9763959084129604,0.976427314688892,0.9764872506302554,0.9765267854517828,0.7303953340401973,5.112767338281381,23.00615960389218,0.7443333333333335,0.7058723404255318,0.3631380804225274
17.0,2.0,0.0009148976169231,0.2939602801117994,0.96835091600935,0.9763635596573098,0.9763960424185746,0.9764841951403692,0.9765233608547428,0.7384276074012955,5.168993251809069,22.96968589395372,0.905666666666667,0.7013475177304962,0.3625995140278014
17.0,2.25,0.0009148976169231,0.294924598640795,0.973623086687464,0.9762871298908978,0.9763887235292964,0.9764754160431782,0.9765111625006524,0.7393035735584581,5.175125014909207,22.83316931531824,0.9900000000000002,0.7025815602836878,0.3598741989441041
18.0,1.0,0.0026937518411685,0.3947545528955871,0.9962527526259084,0.9908518547013307,0.9908764791233412,0.9884466100771772,0.9909359341861644,0.7649731336358111,5.354811935450678,24.9434107126721,0.4106666666666667,0.6610354609929077,0.3482801702550475
18.0,1.25,0.0026937518411685,0.3947545528955871,0.9961846097781716,0.9907531019032936,0.9908288272818414,0.990857108821668,0.9885952386958669,0.764952455888228,5.3546671912175965,24.74528628228684,0.5087500000000001,0.6622695035460991,0.3482801702550475
18.0,1.5,0.0026937518411685,0.3947545528955871,0.9961339205061662,0.9908146002799068,0.9908287706952724,0.990868418125648,0.9886099241196952,0.7649577054947777,5.354703938463444,24.54788136603381,0.60775,0.6618581560283687,0.3482801702550475
18.0,1.75,0.0026937518411685,0.4106742858582591,1.0,0.9906119440477972,0.9885069067402072,0.9907046204752769,0.9886297725252968,0.7674030402125721,5.371821281488005,24.45758620728212,0.7026250000000002,0.6540425531914893,0.3422276469664181
18.0,2.0,0.0026937518411685,0.4106742858582591,1.0,0.9906404856885216,0.9906998651097824,0.9908271801468624,0.9908908228748624,0.7680609130742081,5.376426391519456,24.26759972697866,0.8030000000000003,0.6622695035460993,0.346262727072527
18.0,2.25,0.0026937518411685,0.4106742858582591,0.9949422379092988,0.9903607781319128,0.9907101708963648,0.9908201980005326,0.990846060046968,0.7672924975263579,5.371047482684505,24.157597217218925,0.8373750000000003,0.6746099290780141,0.3482802671255814
19.0,1.0,0.0071544952424956,0.4691828103290324,1.0,1.0,1.0,1.0,1.0,0.7823339007959326,5.476337305571528,25.67509545241745,0.3721666666666667,0.624836879432624,0.3374208626742325
19.0,1.25,0.0071544952424956,0.5008257566791543,1.0,1.0,1.0,1.0,1.0,0.7868543217030928,5.50798025192165,25.629719660677544,0.4743750000000001,0.6248368794326241,0.3365947194980786
19.0,1.5,0.0071544952424956,0.4658282330578546,1.0,1.0,1.0,1.0,1.0,0.7818546754714786,5.47298272830035,25.31812532996059,0.539,0.630595744680851,0.3381925668603092
19.0,1.75,0.0071544952424956,0.5008257566791543,1.0,1.0,1.0,1.0,1.0,0.7868543217030928,5.50798025192165,25.263052994010884,0.6577083333333335,0.6248368794326241,0.3365947194980786
19.0,2.0,0.0071544952424956,0.5076312754856894,0.9958616561823072,1.0,1.0,1.0,1.0,0.7872353467014989,5.510647426910492,25.09665726643888,0.7443333333333336,0.6301843971631206,0.3377288042837911
19.0,2.25,0.0071544952424956,0.4675604289828301,1.0,0.9957470942356136,1.0,1.0,1.0,0.7814945740658484,5.470462018460939,24.74594750312183,0.8167500000000001,0.6326524822695034,0.3402101069133637
20.0,1.0,0.0171410231322989,0.5308942040687447,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,26.185252927308863,0.3080000000000001,0.6071489361702127,0.3317742725261412
20.0,1.25,0.0171410231322989,0.5308942040687444,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,26.005526478201794,0.3964583333333334,0.6079716312056737,0.3337613599310839
20.0,1.5,0.0171410231322989,0.5308942040687447,1.0,1.0,1.0,1.0,1.0,0.7925764610287205,5.548035227201043,25.84694314486846,0.4757499999999999,0.6079716312056737,0.3337613599310839
20.0,1.75,0.0171410231322989,0.5308942040687444,0.9950998257203844,1.0,1.0,1.0,1.0,0.7918764361316325,5.543135052921428,25.540089627034348,0.6192083333333335,0.6013900709219857,0.3357788999841383
20.0,2.0,0.0171410231322989,0.5339154808958447,1.0,1.0,1.0,1.0,1.0,0.7930080720040206,5.551056504028144,25.279287789335008,0.7773333333333335,0.5886382978723403,0.3326897662667016
20.0,2.25,0.0171410231322989,0.5317098552662431,0.9953254109146056,0.9955491625092336,1.0,1.0,1.0,0.7913893502603402,5.539725451822381,25.34832549992577,0.6971250000000003,0.6182553191489362,0.3377964400371929
21.0,1.0,0.0370451032618732,0.4973830782592995,0.9500534227180872,1.0,1.0,1.0,0.9825938887051542,0.7810107847063449,5.467075492944415,25.614153648759327,0.4491666666666667,0.5113049645390071,0.311585518090405
21.0,1.25,0.0370451032618732,0.6085163075355962,0.9494677970702404,1.0,1.0,1.0,1.0,0.7992898868382443,5.59502920786771,26.36899820151452,0.3666666666666667,0.5581985815602837,0.3146159229304142
21.0,1.5,0.0370451032618732,0.6085163069205606,0.9491516798213476,1.0,1.0,1.0,1.0,0.7992447271433972,5.594713090003781,26.227707120534618,0.4344999999999999,0.5602553191489361,0.316603010335357
21.0,1.75,0.0370451032618732,0.6085163062732639,1.0,1.0,1.0,1.0,1.0,0.8065087727907339,5.645561409535137,26.192103668367523,0.5710833333333334,0.5672482269503546,0.3262884856911462
21.0,2.0,0.0370451032618732,0.6085163053457273,1.0,0.9829483468974942,1.0,1.0,1.0,0.8040728222150134,5.628509755505094,26.161259233845644,0.5500000000000003,0.5647801418439716,0.3165094018358577
21.0,2.25,0.0370451032618732,0.6087449634718903,0.989156910787168,1.0,1.0,1.0,1.0,0.804992425360133,5.634946977520931,26.018422294168246,0.6270000000000002,0.5779432624113475,0.3243693310250616
22.0,1.0,0.0722206188120269,0.7373705486868939,1.0,1.0,1.0,1.0,1.0,0.8299415953569886,5.809591167498921,27.69282575184974,0.253,0.5368085106382977,0.3123215750065658
22.0,1.25,0.0722206188120269,0.7373627657510521,0.9759798408165844,1.0,1.0,1.0,1.0,0.8265090321970947,5.785563225379663,27.4627835559291,0.3254166666666667,0.5154184397163121,0.29878079791957
22.0,1.5,0.0722206188120269,0.5371536434362195,1.0,1.0,1.0,1.0,1.0,0.8013391803211781,5.609374262248247,26.07657997905931,0.5692500000000001,0.5125390070921986,0.3192523250897252
22.0,1.75,0.0722206188120269,0.7372447103644867,1.0,1.0,1.0,1.0,1.0,0.8299236184537876,5.809465329176513,27.268344247864647,0.4716249999999999,0.5273475177304965,0.3083848802874267
22.0,2.0,0.0722206188120269,0.7410542376944523,1.0,1.0,1.0,1.0,1.0,0.8304678366437829,5.81327485650648,27.192272644102303,0.5243333333333335,0.522822695035461,0.3026122767279659
22.0,2.25,0.0722206188120269,0.7618550381233912,1.0,1.0,1.0,1.0,1.0,0.8334393795622026,5.834075656935418,27.29779525910017,0.5321250000000002,0.515418439716312,0.29291458586061
23.0,1.0,0.1270070789634187,0.8806251808603132,1.0,1.0,1.0,1.0,1.0,0.8582331799748187,6.007632259823732,28.787196252807213,0.2291666666666666,0.4960851063829786,0.2965466065951336
23.0,1.25,0.1270070789634187,0.9094679726384278,1.0,1.0,1.0,1.0,1.0,0.8623535788002638,6.036475051601847,28.92472854472492,0.240625,0.4915602836879431,0.2848364295963704
23.0,1.5,0.1270070789634187,0.9094681064634504,1.0,1.0,0.9915989103395968,1.0,1.0,0.8611534422523522,6.028074095766466,28.73631627176768,0.3244999999999999,0.4759290780141844,0.2791251290504667
23.0,1.75,0.1270070789634187,0.909467930319688,1.0,1.0,1.0,1.0,1.0,0.8623535727547296,6.036475009283107,28.560166331887235,0.4234999999999999,0.4845673758865247,0.2906413386417733
23.0,2.0,0.1270070789634187,0.9094681064634504,0.9357308119756256,1.0,1.0,1.0,1.0,0.8531722853432135,5.972205997402495,28.305969071235783,0.3849999999999999,0.4960851063829787,0.2889758093937082
23.0,2.25,0.1270070789634187,0.9094678493043112,1.0,1.0,1.0,1.0,1.0,0.8623535611811042,6.0364749282677295,28.49133179068768,0.4619999999999999,0.4841560283687943,0.2828868222821741
24.0,1.0,0.2014795523228367,0.963577915620223,1.0,1.0,1.0,1.0,1.0,0.880722495420437,6.165057467943059,29.59229376800016,0.2658333333333333,0.4265673758865247,0.27475952916195
24.0,1.25,0.2014795523228367,0.9579606442253354,1.0,1.0,1.0,1.0,1.0,0.8799200280783104,6.159440196548172,29.48438292545201,0.3254166666666667,0.4064113475177304,0.2555733764377826
